timestamp,open,high,low,close,volume
2023-05-31,199.78,203.95,195.12,203.93,149356274
2023-05-30,200.1,204.48,197.53,201.16,128818746
2023-05-26,184.62,198.6,184.53,193.17,162061496
2023-05-25,186.54,186.78,180.58,184.47,96870719
2023-05-24,182.23,184.22,178.22,182.9,137605054
2023-05-23,186.2,192.96,185.26,185.77,156952130
2023-05-22,180.7,189.32,180.11,188.87,132001430
2023-05-19,177.17,181.95,176.31,180.14,136196668
2023-05-18,174.22,177.06,172.45,176.89,109520332
2023-05-17,168.41,174.5,167.185,173.86,125473558
2023-05-16,165.65,169.5184,164.35,166.52,98288792
