,timestamp,open,high,low,close,volume
35,2023-09-27 15:00:00,143.16,143.66,142.79,143.17,839745
36,2023-09-27 14:00:00,142.32,143.19,142.11,143.17,453775
37,2023-09-27 13:00:00,142.24,142.54,141.76,142.3,408960
38,2023-09-27 12:00:00,142.277,142.607,142.17,142.25,292868
39,2023-09-27 11:00:00,142.79,142.93,142.15,142.266,290565
40,2023-09-27 10:00:00,143.2,143.64,142.729,142.785,500789
41,2023-09-27 09:00:00,143.67,143.82,142.48,143.2,349794
42,2023-09-27 08:00:00,143.71,143.9,143.24,143.67,277
43,2023-09-27 07:00:00,143.7,143.73,143.57,143.57,1488
44,2023-09-27 06:00:00,143.47,143.63,143.47,143.63,3
45,2023-09-27 05:00:00,143.54,143.63,143.46,143.47,120
46,2023-09-27 04:00:00,143.58,143.89,143.58,143.89,42
47,2023-09-26 19:00:00,143.24,143.59,143.24,143.59,677781
48,2023-09-26 18:00:00,143.44,143.59,143.24,143.4,677453
49,2023-09-26 17:00:00,143.44,143.59,143.4,143.44,551
50,2023-09-26 16:00:00,143.24,150.0,143.0,143.24,2188672
51,2023-09-26 15:00:00,143.365,143.6,143.02,143.24,1160674
52,2023-09-26 14:00:00,143.74,143.82,143.26,143.379,523364
53,2023-09-26 13:00:00,144.22,144.29,143.41,143.75,630013
54,2023-09-26 12:00:00,144.35,144.69,144.21,144.215,355589
55,2023-09-26 11:00:00,145.019,145.096,144.3,144.36,589893
56,2023-09-26 10:00:00,146.11,146.17,144.815,145.004,499444
57,2023-09-26 09:00:00,145.68,146.125,145.34,146.11,226803
58,2023-09-26 08:00:00,146.05,146.48,145.525,145.8,2545
59,2023-09-26 07:00:00,146.1,146.3,146.1,146.1,396
60,2023-09-26 06:00:00,145.83,146.0,145.83,146.0,111
61,2023-09-26 05:00:00,146.03,146.03,146.03,146.03,4
62,2023-09-26 04:00:00,146.1,146.18,145.81,146.08,200
63,2023-09-25 19:00:00,146.48,146.65,146.18,146.65,397740
64,2023-09-25 18:00:00,146.55,146.65,146.48,146.48,398430
65,2023-09-25 17:00:00,146.48,146.65,146.48,146.65,208
66,2023-09-25 16:00:00,146.45,146.65,146.08,146.48,1453138
67,2023-09-25 15:00:00,146.51,146.72,146.26,146.5,709631
68,2023-09-25 14:00:00,146.845,146.88,146.51,146.51,199005
69,2023-09-25 13:00:00,146.78,147.13,146.715,146.82,204954
70,2023-09-25 12:00:00,147.109,147.43,146.75,146.79,190869
71,2023-09-25 11:00:00,146.58,147.235,146.49,147.1,245423
72,2023-09-25 10:00:00,147.25,147.3,146.59,146.59,254308
73,2023-09-25 09:00:00,146.65,147.25,146.18,147.22,229612
74,2023-09-25 08:00:00,146.65,147.32,146.07,146.58,492
75,2023-09-25 07:00:00,146.77,146.91,146.54,146.9,918
76,2023-09-25 06:00:00,146.64,146.64,146.63,146.63,39
77,2023-09-25 05:00:00,146.83,146.83,146.37,146.78,140
78,2023-09-25 04:00:00,146.96,147.02,146.33,146.33,83
79,2023-09-22 19:00:00,146.91,147.14,146.85,146.9,499322
80,2023-09-22 18:00:00,147.05,147.05,146.91,147.0,499226
81,2023-09-22 17:00:00,147.15,147.15,146.85,147.14,171
82,2023-09-22 16:00:00,146.89,147.18,146.85,146.9,1590420
83,2023-09-22 15:00:00,147.13,147.642,146.82,146.88,553911
84,2023-09-22 14:00:00,147.26,147.29,146.92,147.15,179944
85,2023-09-22 13:00:00,147.6,147.648,146.959,147.24,200118
86,2023-09-22 12:00:00,147.2,147.67,147.13,147.615,159607
87,2023-09-22 11:00:00,147.635,147.635,147.2,147.21,333710
88,2023-09-22 10:00:00,147.37,148.1,147.36,147.637,325664
89,2023-09-22 09:00:00,147.98,147.98,146.916,147.36,210800
90,2023-09-22 08:00:00,147.29,147.98,147.29,147.51,4800
91,2023-09-22 07:00:00,147.47,147.68,147.31,147.52,932
92,2023-09-22 06:00:00,147.3,147.47,147.3,147.47,32
93,2023-09-22 05:00:00,147.45,147.6,147.4,147.4,187
94,2023-09-22 04:00:00,147.3,147.45,147.18,147.45,181
95,2023-09-21 19:00:00,147.38,147.75,147.38,147.5,1006968
96,2023-09-21 18:00:00,147.2,147.58,147.1,147.58,1006904
97,2023-09-21 17:00:00,147.26,147.38,147.25,147.25,1945
98,2023-09-21 16:00:00,147.4,147.49,147.18,147.3,3175646
99,2023-09-21 15:00:00,148.31,148.39,147.31,147.4,960215
100,2023-09-21 14:00:00,148.42,148.505,148.14,148.31,248282
101,2023-09-21 13:00:00,148.21,148.61,148.15,148.425,199714
102,2023-09-21 12:00:00,148.5,148.5,148.07,148.21,320663
103,2023-09-21 11:00:00,148.04,148.655,148.0,148.495,529787
104,2023-09-21 10:00:00,147.81,148.08,147.35,148.05,839972
105,2023-09-21 09:00:00,148.4,149.25,147.75,147.83,666992
106,2023-09-21 08:00:00,149.12,149.995,148.2,148.49,10186
107,2023-09-21 07:00:00,149.18,149.22,148.58,149.0,4372
108,2023-09-21 06:00:00,149.33,149.33,149.11,149.2,617
109,2023-09-21 05:00:00,149.47,149.75,149.31,149.37,54
110,2023-09-21 04:00:00,149.06,150.08,149.06,149.83,641
111,2023-09-20 19:00:00,149.83,149.83,149.5,149.79,471303
112,2023-09-20 18:00:00,149.82,149.86,149.6,149.65,470641
113,2023-09-20 17:00:00,149.72,149.83,149.71,149.82,11348
114,2023-09-20 16:00:00,149.86,150.14,149.71,149.72,1487235
115,2023-09-20 15:00:00,150.43,150.55,149.64,149.86,1507001
116,2023-09-20 14:00:00,149.83,150.659,149.43,150.46,973327
117,2023-09-20 13:00:00,150.495,150.64,149.62,149.92,799601
118,2023-09-20 12:00:00,151.74,151.74,150.305,150.505,1229290
119,2023-09-20 11:00:00,150.79,151.93,150.775,151.738,1716484
120,2023-09-20 10:00:00,149.27,150.86,149.25,150.79,1872384
121,2023-09-20 09:00:00,147.99,149.42,147.9,149.27,946812
122,2023-09-20 08:00:00,147.65,148.0,144.35,147.885,21399
123,2023-09-20 07:00:00,147.16,147.79,146.91,147.65,4106
124,2023-09-20 06:00:00,147.2,147.2,147.16,147.17,104
125,2023-09-20 05:00:00,147.0,147.2,147.0,147.16,88
126,2023-09-20 04:00:00,146.52,147.0,146.21,147.0,805
127,2023-09-19 19:00:00,146.52,146.7,146.3,146.3,508067
128,2023-09-19 18:00:00,146.3,146.7,146.3,146.7,508059
129,2023-09-19 17:00:00,146.3,146.7,146.3,146.7,20
130,2023-09-19 16:00:00,146.55,146.78,146.01,146.52,1705105
131,2023-09-19 15:00:00,146.43,146.61,146.26,146.52,718291
132,2023-09-19 14:00:00,146.22,146.54,146.064,146.43,342714
133,2023-09-19 13:00:00,146.08,146.27,145.934,146.22,309813
134,2023-09-19 12:00:00,145.92,146.07,145.73,146.07,287344
135,2023-09-19 11:00:00,146.22,146.72,145.9,145.92,623230
136,2023-09-19 10:00:00,145.56,146.27,145.25,146.235,648716
137,2023-09-19 09:00:00,145.15,145.6,144.66,145.56,325808
138,2023-09-19 08:00:00,145.09,145.24,143.5,145.15,500
139,2023-09-19 07:00:00,145.0,145.16,145.0,145.11,16
140,2023-09-19 04:00:00,145.49,145.5,145.0,145.0,33
141,2023-09-18 19:00:00,145.09,145.37,145.09,145.15,491204
142,2023-09-18 18:00:00,145.37,145.37,145.09,145.37,491538
143,2023-09-18 17:00:00,145.09,145.38,145.09,145.15,37809
144,2023-09-18 16:00:00,145.1,145.78,145.06,145.38,1572243
145,2023-09-18 15:00:00,145.29,145.44,145.06,145.1,611605
146,2023-09-18 14:00:00,145.525,145.525,145.229,145.29,189841
147,2023-09-18 13:00:00,145.66,145.702,145.435,145.504,161883
148,2023-09-18 12:00:00,145.795,145.98,145.65,145.67,177563
149,2023-09-18 11:00:00,145.745,145.93,145.62,145.79,240637
150,2023-09-18 10:00:00,145.7,146.0,145.335,145.75,264735
151,2023-09-18 09:00:00,145.56,146.48,145.44,145.68,229231
152,2023-09-18 08:00:00,145.616,146.2,145.28,145.7,825
153,2023-09-18 07:00:00,145.74,145.79,145.62,145.63,522
154,2023-09-18 06:00:00,145.78,145.79,145.69,145.79,338
155,2023-09-18 05:00:00,145.64,145.79,145.6,145.78,1618
156,2023-09-18 04:00:00,146.15,146.15,145.43,145.64,565
157,2023-09-15 19:00:00,145.99,146.04,145.78,146.03,1908794
158,2023-09-15 18:00:00,146.07,146.07,145.76,146.04,1911223
159,2023-09-15 17:00:00,145.99,146.07,145.71,145.75,5384
160,2023-09-15 16:00:00,145.96,145.994,140.0,145.96,6657386
161,2023-09-15 15:00:00,146.33,146.344,145.53,145.94,871722
162,2023-09-15 14:00:00,146.29,146.35,146.06,146.35,339399
163,2023-09-15 13:00:00,146.8,146.82,146.29,146.299,395737
164,2023-09-15 12:00:00,146.695,146.9,146.63,146.81,177557
165,2023-09-15 11:00:00,147.15,147.18,146.64,146.68,292170
166,2023-09-15 10:00:00,147.67,147.85,147.105,147.135,323071
167,2023-09-15 09:00:00,147.45,147.82,146.865,147.638,986744
168,2023-09-15 08:00:00,147.58,147.9,147.24,147.4,498
169,2023-09-15 07:00:00,147.6,147.83,147.4,147.46,59
170,2023-09-15 06:00:00,147.87,147.87,147.87,147.87,1
171,2023-09-15 05:00:00,147.65,147.89,147.6,147.89,19
172,2023-09-15 04:00:00,147.62,147.72,147.58,147.65,44
173,2023-09-14 19:00:00,147.35,147.62,147.35,147.37,471854
174,2023-09-14 18:00:00,147.36,147.58,147.35,147.58,471846
175,2023-09-14 17:00:00,147.38,147.58,147.36,147.58,47
176,2023-09-14 16:00:00,147.39,148.126,147.104,147.38,1559590
177,2023-09-14 15:00:00,147.6,147.6,147.16,147.39,676042
178,2023-09-14 14:00:00,147.4,147.73,147.397,147.59,291816
179,2023-09-14 13:00:00,147.315,147.45,147.25,147.42,161367
180,2023-09-14 12:00:00,146.97,147.33,146.86,147.31,144759
181,2023-09-14 11:00:00,147.35,147.35,146.87,146.96,389589
182,2023-09-14 10:00:00,147.55,147.65,146.905,147.38,238125
183,2023-09-14 09:00:00,147.15,147.55,146.48,147.49,203893
184,2023-09-14 08:00:00,146.62,147.28,146.55,147.08,1370
185,2023-09-14 07:00:00,146.53,146.9,146.53,146.76,99
186,2023-09-14 06:00:00,146.78,146.84,146.78,146.84,28
187,2023-09-14 05:00:00,146.85,146.95,146.79,146.79,113
188,2023-09-14 04:00:00,146.6,146.92,146.45,146.45,25
189,2023-09-13 19:00:00,146.55,146.9,146.55,146.9,374443
190,2023-09-13 18:00:00,146.89,146.89,146.4,146.56,374353
191,2023-09-13 17:00:00,146.51,146.79,146.08,146.4,669
192,2023-09-13 16:00:00,146.54,146.79,145.509,146.69,1199512
193,2023-09-13 15:00:00,146.48,146.785,146.31,146.58,603861
194,2023-09-13 14:00:00,146.635,146.72,146.33,146.47,213658
195,2023-09-13 13:00:00,146.49,146.715,146.46,146.64,173851
196,2023-09-13 12:00:00,146.27,146.53,146.133,146.47,352851
197,2023-09-13 11:00:00,146.3,146.5,146.05,146.26,234332
198,2023-09-13 10:00:00,146.88,146.9,145.92,146.3,313703
199,2023-09-13 09:00:00,145.6,146.98,145.6,146.85,276539
200,2023-09-13 08:00:00,145.8,146.4,145.6,145.71,3252
201,2023-09-13 07:00:00,145.81,146.17,145.55,146.13,2542
202,2023-09-13 06:00:00,145.81,145.81,145.51,145.81,1440
203,2023-09-13 05:00:00,146.14,146.14,145.51,146.0,142
204,2023-09-13 04:00:00,146.3,146.49,146.22,146.29,196
205,2023-09-12 19:00:00,146.3,146.49,146.1,146.49,592349
206,2023-09-12 18:00:00,146.49,146.49,146.1,146.49,592683
207,2023-09-12 17:00:00,146.37,146.5,146.1,146.49,116311
208,2023-09-12 16:00:00,146.3,146.63,146.0,146.6,1853953
209,2023-09-12 15:00:00,146.39,146.39,145.8,146.3,1170495
210,2023-09-12 14:00:00,146.83,146.93,146.39,146.39,352188
211,2023-09-12 13:00:00,147.31,147.48,146.83,146.845,321260
212,2023-09-12 12:00:00,147.58,147.63,147.17,147.3,264853
213,2023-09-12 11:00:00,147.065,147.67,146.99,147.57,390119
214,2023-09-12 10:00:00,147.12,147.195,146.46,147.05,672305
215,2023-09-12 09:00:00,147.82,148.0,146.51,147.115,500026
216,2023-09-12 08:00:00,148.0,148.38,147.52,147.77,988
217,2023-09-12 07:00:00,147.94,147.97,147.62,147.75,754
218,2023-09-12 06:00:00,147.82,147.98,147.71,147.96,1187
219,2023-09-12 05:00:00,147.81,147.9,147.81,147.82,248
220,2023-09-12 04:00:00,147.77,147.92,147.6,147.79,194
221,2023-09-11 19:00:00,148.38,148.38,148.01,148.36,462677
222,2023-09-11 18:00:00,148.01,148.38,148.01,148.01,462709
223,2023-09-11 17:00:00,148.2,148.48,147.98,147.98,1354
224,2023-09-11 16:00:00,148.38,148.49,147.772,148.22,1634346
225,2023-09-11 15:00:00,147.91,148.39,147.87,148.38,763882
226,2023-09-11 14:00:00,147.92,148.11,147.82,147.9,279369
227,2023-09-11 13:00:00,147.96,148.02,147.79,147.92,200612
228,2023-09-11 12:00:00,147.673,147.99,147.65,147.96,237027
229,2023-09-11 11:00:00,147.82,147.86,147.58,147.67,276165
230,2023-09-11 10:00:00,147.71,148.15,147.62,147.84,361270
231,2023-09-11 09:00:00,147.95,148.78,147.69,147.69,444088
232,2023-09-11 08:00:00,147.58,148.58,147.52,147.95,2258
233,2023-09-11 07:00:00,147.84,148.1,147.53,147.83,956
234,2023-09-11 06:00:00,147.88,147.88,147.82,147.82,151
235,2023-09-11 05:00:00,147.86,148.28,147.86,147.87,18
236,2023-09-11 04:00:00,147.74,148.02,147.74,147.92,9
237,2023-09-08 19:00:00,147.68,147.74,147.585,147.74,862683
238,2023-09-08 18:00:00,147.9,147.9,147.51,147.51,862624
239,2023-09-08 17:00:00,147.68,147.99,147.49,147.9,3806
240,2023-09-08 16:00:00,147.69,148.07,147.68,147.68,3136677
241,2023-09-08 15:00:00,147.79,147.9,147.48,147.68,806399
242,2023-09-08 14:00:00,148.24,148.32,147.76,147.8,249084
243,2023-09-08 13:00:00,148.0,148.28,147.93,148.25,237769
244,2023-09-08 12:00:00,148.18,148.21,147.9,148.0,266860
245,2023-09-08 11:00:00,148.18,148.59,148.11,148.17,316380
246,2023-09-08 10:00:00,147.77,148.378,147.68,148.195,245827
247,2023-09-08 09:00:00,147.65,148.0,147.2,147.77,184658
248,2023-09-08 08:00:00,147.68,147.76,145.51,147.58,737
249,2023-09-08 07:00:00,147.4,147.5,147.26,147.26,203
250,2023-09-08 06:00:00,147.35,147.35,147.24,147.24,16
251,2023-09-08 04:00:00,147.7,148.02,147.34,147.51,62
252,2023-09-07 19:00:00,147.52,147.69,147.41,147.5,404519
253,2023-09-07 18:00:00,147.5,147.7,147.4,147.503,404523
254,2023-09-07 17:00:00,147.49,147.7,147.31,147.4,298
255,2023-09-07 16:00:00,147.53,148.28,147.31,147.5,1965775
256,2023-09-07 15:00:00,147.815,147.87,147.4,147.53,578128
257,2023-09-07 14:00:00,148.03,148.084,147.64,147.8,196049
258,2023-09-07 13:00:00,148.09,148.225,147.944,148.033,178113
259,2023-09-07 12:00:00,147.88,148.24,147.81,148.06,294012
260,2023-09-07 11:00:00,147.95,148.025,147.51,147.89,272298
261,2023-09-07 10:00:00,148.305,148.34,147.66,147.97,339924
262,2023-09-07 09:00:00,147.7,148.78,147.35,148.31,311040
263,2023-09-07 08:00:00,147.93,148.17,147.11,147.69,5581
264,2023-09-07 07:00:00,147.8,147.9,147.55,147.81,305
265,2023-09-07 06:00:00,147.9,147.97,147.52,147.92,255
266,2023-09-07 05:00:00,147.52,147.97,147.52,147.93,197
267,2023-09-07 04:00:00,148.17,148.17,147.52,147.52,334
268,2023-09-06 19:00:00,148.06,148.06,147.81,147.82,574722
269,2023-09-06 18:00:00,147.86,148.3,147.39,148.0,575883
270,2023-09-06 17:00:00,147.8,148.3,147.8,148.06,232
271,2023-09-06 16:00:00,148.06,148.2,147.382,148.1,1818649
272,2023-09-06 15:00:00,147.92,148.16,147.77,148.08,632148
273,2023-09-06 14:00:00,147.59,148.04,147.59,147.905,267333
274,2023-09-06 13:00:00,147.41,147.74,147.26,147.6,278167
275,2023-09-06 12:00:00,147.9,147.958,147.34,147.415,238857
276,2023-09-06 11:00:00,147.9,148.135,147.721,147.94,295541
277,2023-09-06 10:00:00,147.94,148.33,147.73,147.89,334553
278,2023-09-06 09:00:00,147.9,148.2,147.12,147.99,213466
279,2023-09-06 08:00:00,148.02,148.28,146.01,147.93,549
280,2023-09-06 07:00:00,148.02,148.02,148.02,148.02,7
281,2023-09-06 06:00:00,148.02,148.02,148.02,148.02,10
282,2023-09-06 05:00:00,148.1,148.1,147.95,147.95,21
283,2023-09-06 04:00:00,148.09,148.13,148.0,148.09,18
284,2023-09-05 19:00:00,148.13,148.29,148.01,148.05,505104
285,2023-09-05 18:00:00,148.29,148.29,148.05,148.2,503300
286,2023-09-05 17:00:00,148.07,148.29,147.96,148.05,46
287,2023-09-05 16:00:00,148.13,148.58,147.88,148.27,1592272
288,2023-09-05 15:00:00,148.85,148.855,148.08,148.13,855278
289,2023-09-05 14:00:00,148.59,148.94,148.48,148.85,426511
290,2023-09-05 13:00:00,148.81,148.81,148.34,148.59,243804
291,2023-09-05 12:00:00,148.748,149.0,148.59,148.82,434902
292,2023-09-05 11:00:00,148.29,148.75,148.25,148.745,345103
293,2023-09-05 10:00:00,148.155,148.635,148.12,148.27,484937
294,2023-09-05 09:00:00,147.55,148.22,147.365,148.12,343930
295,2023-09-05 08:00:00,147.94,148.22,147.28,147.84,8214
296,2023-09-05 07:00:00,147.85,147.99,147.52,147.8,2024
297,2023-09-05 06:00:00,147.77,147.83,147.5,147.83,43
298,2023-09-05 05:00:00,147.55,147.76,147.5,147.55,53
299,2023-09-05 04:00:00,147.93,147.93,147.3,147.35,103
300,2023-09-01 19:00:00,147.94,147.94,147.76,147.93,503273
301,2023-09-01 18:00:00,147.77,147.94,147.75,147.93,503300
302,2023-09-01 17:00:00,147.95,147.95,147.76,147.94,1261
303,2023-09-01 16:00:00,147.94,148.11,147.75,147.96,1609589
304,2023-09-01 15:00:00,147.66,148.1,147.65,147.94,607261
305,2023-09-01 14:00:00,147.58,147.7,147.36,147.66,210124
306,2023-09-01 13:00:00,147.32,147.62,147.3,147.59,156147
307,2023-09-01 12:00:00,147.02,147.42,146.92,147.31,155151
308,2023-09-01 11:00:00,147.41,147.525,147.01,147.03,204753
309,2023-09-01 10:00:00,147.65,147.84,147.28,147.45,501036
310,2023-09-01 09:00:00,147.29,147.71,146.83,147.69,287117
311,2023-09-01 08:00:00,146.99,147.47,146.49,147.3,1180
312,2023-09-01 07:00:00,147.01,147.25,147.01,147.25,78
313,2023-09-01 06:00:00,147.12,147.25,147.12,147.25,24
314,2023-09-01 05:00:00,146.88,147.09,146.88,146.9,60
315,2023-09-01 04:00:00,146.83,147.39,146.83,147.35,36
