timestamp,open,high,low,close,volume
2023-09-22T18:00:00Z,147.05,147.05,146.91,147,499226
2023-09-22T17:00:00Z,147.15,147.15,146.85,147.14,171
2023-09-22T16:00:00Z,146.89,147.18,146.85,146.9,1590420
2023-09-22T15:00:00Z,147.13,147.642,146.82,146.88,553911
2023-09-22T14:00:00Z,147.26,147.29,146.92,147.15,179944
2023-09-22T13:00:00Z,147.6,147.648,146.959,147.24,200118
2023-09-22T12:00:00Z,147.2,147.67,147.13,147.615,159607
2023-09-22T11:00:00Z,147.635,147.635,147.2,147.21,333710
2023-09-22T10:00:00Z,147.37,148.1,147.36,147.637,325664
2023-09-22T09:00:00Z,147.98,147.98,146.916,147.36,210800
2023-09-22T08:00:00Z,147.29,147.98,147.29,147.51,4800
2023-09-22T07:00:00Z,147.47,147.68,147.31,147.52,932
2023-09-22T06:00:00Z,147.3,147.47,147.3,147.47,32
2023-09-22T05:00:00Z,147.45,147.6,147.4,147.4,187
2023-09-22T04:00:00Z,147.3,147.45,147.18,147.45,181
2023-09-21T19:00:00Z,147.38,147.75,147.38,147.5,1006968
2023-09-21T18:00:00Z,147.2,147.58,147.1,147.58,1006904
2023-09-21T17:00:00Z,147.26,147.38,147.25,147.25,1945
2023-09-21T16:00:00Z,147.4,147.49,147.18,147.3,3175646
2023-09-21T15:00:00Z,148.31,148.39,147.31,147.4,960215
2023-09-21T14:00:00Z,148.42,148.505,148.14,148.31,248282
2023-09-21T13:00:00Z,148.21,148.61,148.15,148.425,199714
2023-09-21T12:00:00Z,148.5,148.5,148.07,148.21,320663
2023-09-21T11:00:00Z,148.04,148.655,148,148.495,529787
2023-09-21T10:00:00Z,147.81,148.08,147.35,148.05,839972
2023-09-21T09:00:00Z,148.4,149.25,147.75,147.83,666992
2023-09-21T08:00:00Z,149.12,149.995,148.2,148.49,10186
2023-09-21T07:00:00Z,149.18,149.22,148.58,149,4372
2023-09-21T06:00:00Z,149.33,149.33,149.11,149.2,617
2023-09-21T05:00:00Z,149.47,149.75,149.31,149.37,54
2023-09-21T04:00:00Z,149.06,150.08,149.06,149.83,641
2023-09-20T19:00:00Z,149.83,149.83,149.5,149.79,471303
2023-09-20T18:00:00Z,149.82,149.86,149.6,149.65,470641
2023-09-20T17:00:00Z,149.72,149.83,149.71,149.82,11348
2023-09-20T16:00:00Z,149.86,150.14,149.71,149.72,1487235
2023-09-20T15:00:00Z,150.43,150.55,149.64,149.86,1507001
2023-09-20T14:00:00Z,149.83,150.659,149.43,150.46,973327
2023-09-20T13:00:00Z,150.495,150.64,149.62,149.92,799601
2023-09-20T12:00:00Z,151.74,151.74,150.305,150.505,1229290
2023-09-20T11:00:00Z,150.79,151.93,150.775,151.738,1716484
2023-09-20T10:00:00Z,149.27,150.86,149.25,150.79,1872384
2023-09-20T09:00:00Z,147.99,149.42,147.9,149.27,946812
2023-09-20T08:00:00Z,147.65,148,144.35,147.885,21399
2023-09-20T07:00:00Z,147.16,147.79,146.91,147.65,4106
2023-09-20T06:00:00Z,147.2,147.2,147.16,147.17,104
2023-09-20T05:00:00Z,147,147.2,147,147.16,88
2023-09-20T04:00:00Z,146.52,147,146.21,147,805
2023-09-19T19:00:00Z,146.52,146.7,146.3,146.3,508067
2023-09-19T18:00:00Z,146.3,146.7,146.3,146.7,508059
2023-09-19T17:00:00Z,146.3,146.7,146.3,146.7,20
2023-09-19T16:00:00Z,146.55,146.78,146.01,146.52,1705105
2023-09-19T15:00:00Z,146.43,146.61,146.26,146.52,718291
2023-09-19T14:00:00Z,146.22,146.54,146.064,146.43,342714
2023-09-19T13:00:00Z,146.08,146.27,145.934,146.22,309813
2023-09-19T12:00:00Z,145.92,146.07,145.73,146.07,287344
2023-09-19T11:00:00Z,146.22,146.72,145.9,145.92,623230
2023-09-19T10:00:00Z,145.56,146.27,145.25,146.235,648716
2023-09-19T09:00:00Z,145.15,145.6,144.66,145.56,325808
2023-09-19T08:00:00Z,145.09,145.24,143.5,145.15,500
2023-09-19T07:00:00Z,145,145.16,145,145.11,16
2023-09-19T04:00:00Z,145.49,145.5,145,145,33
2023-09-18T19:00:00Z,145.09,145.37,145.09,145.15,491204
2023-09-18T18:00:00Z,145.37,145.37,145.09,145.37,491538
2023-09-18T17:00:00Z,145.09,145.38,145.09,145.15,37809
2023-09-18T16:00:00Z,145.1,145.78,145.06,145.38,1572243
2023-09-18T15:00:00Z,145.29,145.44,145.06,145.1,611605
2023-09-18T14:00:00Z,145.525,145.525,145.229,145.29,189841
2023-09-18T13:00:00Z,145.66,145.702,145.435,145.504,161883
2023-09-18T12:00:00Z,145.795,145.98,145.65,145.67,177563
2023-09-18T11:00:00Z,145.745,145.93,145.62,145.79,240637
2023-09-18T10:00:00Z,145.7,146,145.335,145.75,264735
2023-09-18T09:00:00Z,145.56,146.48,145.44,145.68,229231
2023-09-18T08:00:00Z,145.616,146.2,145.28,145.7,825
2023-09-18T07:00:00Z,145.74,145.79,145.62,145.63,522
2023-09-18T06:00:00Z,145.78,145.79,145.69,145.79,338
2023-09-18T05:00:00Z,145.64,145.79,145.6,145.78,1618
2023-09-18T04:00:00Z,146.15,146.15,145.43,145.64,565
2023-09-15T19:00:00Z,145.99,146.04,145.78,146.03,1908794
2023-09-15T18:00:00Z,146.07,146.07,145.76,146.04,1911223
2023-09-15T17:00:00Z,145.99,146.07,145.71,145.75,5384
2023-09-15T16:00:00Z,145.96,145.994,140,145.96,6657386
2023-09-15T15:00:00Z,146.33,146.344,145.53,145.94,871722
2023-09-15T14:00:00Z,146.29,146.35,146.06,146.35,339399
2023-09-15T13:00:00Z,146.8,146.82,146.29,146.299,395737
2023-09-15T12:00:00Z,146.695,146.9,146.63,146.81,177557
2023-09-15T11:00:00Z,147.15,147.18,146.64,146.68,292170
2023-09-15T10:00:00Z,147.67,147.85,147.105,147.135,323071
2023-09-15T09:00:00Z,147.45,147.82,146.865,147.638,986744
2023-09-15T08:00:00Z,147.58,147.9,147.24,147.4,498
2023-09-15T07:00:00Z,147.6,147.83,147.4,147.46,59
2023-09-15T06:00:00Z,147.87,147.87,147.87,147.87,1
2023-09-15T05:00:00Z,147.65,147.89,147.6,147.89,19
2023-09-15T04:00:00Z,147.62,147.72,147.58,147.65,44
2023-09-14T19:00:00Z,147.35,147.62,147.35,147.37,471854
2023-09-14T18:00:00Z,147.36,147.58,147.35,147.58,471846
2023-09-14T17:00:00Z,147.38,147.58,147.36,147.58,47
2023-09-14T16:00:00Z,147.39,148.126,147.104,147.38,1559590
2023-09-14T15:00:00Z,147.6,147.6,147.16,147.39,676042
2023-09-14T14:00:00Z,147.4,147.73,147.397,147.59,291816
2023-09-14T13:00:00Z,147.315,147.45,147.25,147.42,161367
2023-09-14T12:00:00Z,146.97,147.33,146.86,147.31,144759
2023-09-14T11:00:00Z,147.35,147.35,146.87,146.96,389589
2023-09-14T10:00:00Z,147.55,147.65,146.905,147.38,238125
2023-09-14T09:00:00Z,147.15,147.55,146.48,147.49,203893
2023-09-14T08:00:00Z,146.62,147.28,146.55,147.08,1370
2023-09-14T07:00:00Z,146.53,146.9,146.53,146.76,99
2023-09-14T06:00:00Z,146.78,146.84,146.78,146.84,28
2023-09-14T05:00:00Z,146.85,146.95,146.79,146.79,113
2023-09-14T04:00:00Z,146.6,146.92,146.45,146.45,25
2023-09-13T19:00:00Z,146.55,146.9,146.55,146.9,374443
2023-09-13T18:00:00Z,146.89,146.89,146.4,146.56,374353
2023-09-13T17:00:00Z,146.51,146.79,146.08,146.4,669
2023-09-13T16:00:00Z,146.54,146.79,145.509,146.69,1199512
2023-09-13T15:00:00Z,146.48,146.785,146.31,146.58,603861
2023-09-13T14:00:00Z,146.635,146.72,146.33,146.47,213658
2023-09-13T13:00:00Z,146.49,146.715,146.46,146.64,173851
2023-09-13T12:00:00Z,146.27,146.53,146.133,146.47,352851
2023-09-13T11:00:00Z,146.3,146.5,146.05,146.26,234332
2023-09-13T10:00:00Z,146.88,146.9,145.92,146.3,313703
2023-09-13T09:00:00Z,145.6,146.98,145.6,146.85,276539
2023-09-13T08:00:00Z,145.8,146.4,145.6,145.71,3252
2023-09-13T07:00:00Z,145.81,146.17,145.55,146.13,2542
2023-09-13T06:00:00Z,145.81,145.81,145.51,145.81,1440
2023-09-13T05:00:00Z,146.14,146.14,145.51,146,142
2023-09-13T04:00:00Z,146.3,146.49,146.22,146.29,196
2023-09-12T19:00:00Z,146.3,146.49,146.1,146.49,592349
2023-09-12T18:00:00Z,146.49,146.49,146.1,146.49,592683
2023-09-12T17:00:00Z,146.37,146.5,146.1,146.49,116311
2023-09-12T16:00:00Z,146.3,146.63,146,146.6,1853953
2023-09-12T15:00:00Z,146.39,146.39,145.8,146.3,1170495
2023-09-12T14:00:00Z,146.83,146.93,146.39,146.39,352188
2023-09-12T13:00:00Z,147.31,147.48,146.83,146.845,321260
2023-09-12T12:00:00Z,147.58,147.63,147.17,147.3,264853
2023-09-12T11:00:00Z,147.065,147.67,146.99,147.57,390119
2023-09-12T10:00:00Z,147.12,147.195,146.46,147.05,672305
2023-09-12T09:00:00Z,147.82,148,146.51,147.115,500026
2023-09-12T08:00:00Z,148,148.38,147.52,147.77,988
2023-09-12T07:00:00Z,147.94,147.97,147.62,147.75,754
2023-09-12T06:00:00Z,147.82,147.98,147.71,147.96,1187
2023-09-12T05:00:00Z,147.81,147.9,147.81,147.82,248
2023-09-12T04:00:00Z,147.77,147.92,147.6,147.79,194
2023-09-11T19:00:00Z,148.38,148.38,148.01,148.36,462677
2023-09-11T18:00:00Z,148.01,148.38,148.01,148.01,462709
2023-09-11T17:00:00Z,148.2,148.48,147.98,147.98,1354
2023-09-11T16:00:00Z,148.38,148.49,147.772,148.22,1634346
2023-09-11T15:00:00Z,147.91,148.39,147.87,148.38,763882
2023-09-11T14:00:00Z,147.92,148.11,147.82,147.9,279369
2023-09-11T13:00:00Z,147.96,148.02,147.79,147.92,200612
2023-09-11T12:00:00Z,147.673,147.99,147.65,147.96,237027
2023-09-11T11:00:00Z,147.82,147.86,147.58,147.67,276165
2023-09-11T10:00:00Z,147.71,148.15,147.62,147.84,361270
2023-09-11T09:00:00Z,147.95,148.78,147.69,147.69,444088
2023-09-11T08:00:00Z,147.58,148.58,147.52,147.95,2258
2023-09-11T07:00:00Z,147.84,148.1,147.53,147.83,956
2023-09-11T06:00:00Z,147.88,147.88,147.82,147.82,151
2023-09-11T05:00:00Z,147.86,148.28,147.86,147.87,18
2023-09-11T04:00:00Z,147.74,148.02,147.74,147.92,9
2023-09-08T19:00:00Z,147.68,147.74,147.585,147.74,862683
2023-09-08T18:00:00Z,147.9,147.9,147.51,147.51,862624
2023-09-08T17:00:00Z,147.68,147.99,147.49,147.9,3806
2023-09-08T16:00:00Z,147.69,148.07,147.68,147.68,3136677
2023-09-08T15:00:00Z,147.79,147.9,147.48,147.68,806399
2023-09-08T14:00:00Z,148.24,148.32,147.76,147.8,249084
2023-09-08T13:00:00Z,148,148.28,147.93,148.25,237769
2023-09-08T12:00:00Z,148.18,148.21,147.9,148,266860
2023-09-08T11:00:00Z,148.18,148.59,148.11,148.17,316380
2023-09-08T10:00:00Z,147.77,148.378,147.68,148.195,245827
2023-09-08T09:00:00Z,147.65,148,147.2,147.77,184658
2023-09-08T08:00:00Z,147.68,147.76,145.51,147.58,737
2023-09-08T07:00:00Z,147.4,147.5,147.26,147.26,203
2023-09-08T06:00:00Z,147.35,147.35,147.24,147.24,16
2023-09-08T04:00:00Z,147.7,148.02,147.34,147.51,62
2023-09-07T19:00:00Z,147.52,147.69,147.41,147.5,404519
2023-09-07T18:00:00Z,147.5,147.7,147.4,147.503,404523
2023-09-07T17:00:00Z,147.49,147.7,147.31,147.4,298
2023-09-07T16:00:00Z,147.53,148.28,147.31,147.5,1965775
2023-09-07T15:00:00Z,147.815,147.87,147.4,147.53,578128
2023-09-07T14:00:00Z,148.03,148.084,147.64,147.8,196049
2023-09-07T13:00:00Z,148.09,148.225,147.944,148.033,178113
2023-09-07T12:00:00Z,147.88,148.24,147.81,148.06,294012
2023-09-07T11:00:00Z,147.95,148.025,147.51,147.89,272298
2023-09-07T10:00:00Z,148.305,148.34,147.66,147.97,339924
2023-09-07T09:00:00Z,147.7,148.78,147.35,148.31,311040
2023-09-07T08:00:00Z,147.93,148.17,147.11,147.69,5581
2023-09-07T07:00:00Z,147.8,147.9,147.55,147.81,305
2023-09-07T06:00:00Z,147.9,147.97,147.52,147.92,255
2023-09-07T05:00:00Z,147.52,147.97,147.52,147.93,197
2023-09-07T04:00:00Z,148.17,148.17,147.52,147.52,334
2023-09-06T19:00:00Z,148.06,148.06,147.81,147.82,574722
2023-09-06T18:00:00Z,147.86,148.3,147.39,148,575883
2023-09-06T17:00:00Z,147.8,148.3,147.8,148.06,232
2023-09-06T16:00:00Z,148.06,148.2,147.382,148.1,1818649
2023-09-06T15:00:00Z,147.92,148.16,147.77,148.08,632148
2023-09-06T14:00:00Z,147.59,148.04,147.59,147.905,267333
2023-09-06T13:00:00Z,147.41,147.74,147.26,147.6,278167
2023-09-06T12:00:00Z,147.9,147.958,147.34,147.415,238857
2023-09-06T11:00:00Z,147.9,148.135,147.721,147.94,295541
2023-09-06T10:00:00Z,147.94,148.33,147.73,147.89,334553
2023-09-06T09:00:00Z,147.9,148.2,147.12,147.99,213466
2023-09-06T08:00:00Z,148.02,148.28,146.01,147.93,549
2023-09-06T07:00:00Z,148.02,148.02,148.02,148.02,7
2023-09-06T06:00:00Z,148.02,148.02,148.02,148.02,10
2023-09-06T05:00:00Z,148.1,148.1,147.95,147.95,21
2023-09-06T04:00:00Z,148.09,148.13,148,148.09,18
2023-09-05T19:00:00Z,148.13,148.29,148.01,148.05,505104
2023-09-05T18:00:00Z,148.29,148.29,148.05,148.2,503300
2023-09-05T17:00:00Z,148.07,148.29,147.96,148.05,46
2023-09-05T16:00:00Z,148.13,148.58,147.88,148.27,1592272
2023-09-05T15:00:00Z,148.85,148.855,148.08,148.13,855278
2023-09-05T14:00:00Z,148.59,148.94,148.48,148.85,426511
2023-09-05T13:00:00Z,148.81,148.81,148.34,148.59,243804
2023-09-05T12:00:00Z,148.748,149,148.59,148.82,434902
2023-09-05T11:00:00Z,148.29,148.75,148.25,148.745,345103
2023-09-05T10:00:00Z,148.155,148.635,148.12,148.27,484937
2023-09-05T09:00:00Z,147.55,148.22,147.365,148.12,343930
2023-09-05T08:00:00Z,147.94,148.22,147.28,147.84,8214
2023-09-05T07:00:00Z,147.85,147.99,147.52,147.8,2024
2023-09-05T06:00:00Z,147.77,147.83,147.5,147.83,43
2023-09-05T05:00:00Z,147.55,147.76,147.5,147.55,53
2023-09-05T04:00:00Z,147.93,147.93,147.3,147.35,103
2023-09-01T19:00:00Z,147.94,147.94,147.76,147.93,503273
2023-09-01T18:00:00Z,147.77,147.94,147.75,147.93,503300
2023-09-01T17:00:00Z,147.95,147.95,147.76,147.94,1261
2023-09-01T16:00:00Z,147.94,148.11,147.75,147.96,1609589
2023-09-01T15:00:00Z,147.66,148.1,147.65,147.94,607261
2023-09-01T14:00:00Z,147.58,147.7,147.36,147.66,210124
2023-09-01T13:00:00Z,147.32,147.62,147.3,147.59,156147
2023-09-01T12:00:00Z,147.02,147.42,146.92,147.31,155151
2023-09-01T11:00:00Z,147.41,147.525,147.01,147.03,204753
2023-09-01T10:00:00Z,147.65,147.84,147.28,147.45,501036
2023-09-01T09:00:00Z,147.29,147.71,146.83,147.69,287117
2023-09-01T08:00:00Z,146.99,147.47,146.49,147.3,1180
2023-09-01T07:00:00Z,147.01,147.25,147.01,147.25,78
2023-09-01T06:00:00Z,147.12,147.25,147.12,147.25,24
2023-09-01T05:00:00Z,146.88,147.09,146.88,146.9,60
2023-09-01T04:00:00Z,146.83,147.39,146.83,147.35,36
