Game ID,Estimated Sales
622170,Unknown
1333950,Unknown
1356160,Unknown
289180,Unknown
32680,Unknown
1338840,Unknown
1931240,Unknown
1120850,Unknown
1828010,Unknown
13250,Unknown
389510,Unknown
1489600,Unknown
669290,Unknown
676500,Unknown
1464930,Unknown
1065970,Unknown
1060670,Unknown
27330,Unknown
511630,Unknown
27900,Unknown
489380,Unknown
32620,Unknown
510500,Unknown
1210360,Unknown
1346400,Unknown
1987110,Unknown
2326830,Unknown
1382670,Unknown
1437270,Unknown
424000,Unknown
41060,Unknown
677480,Unknown
1393410,Unknown
454350,Unknown
1352540,Unknown
502910,Unknown
880510,Unknown
2226100,Unknown
2191920,Unknown
407980,Unknown
410430,Unknown
2535830,Unknown
1101120,Unknown
753590,Unknown
433170,Unknown
1471200,Unknown
1638100,Unknown
2279410,Unknown
2204430,Unknown
2464680,Unknown
259620,Unknown
530350,Unknown
397150,Unknown
1492070,Unknown
1560250,Unknown
1288790,Unknown
926580,Unknown
555000,Unknown
263360,Unknown
871850,Unknown
389800,Unknown
1391690,Unknown
2591970,Unknown
502720,Unknown
1860510,Unknown
814480,Unknown
1385190,Unknown
858590,Unknown
1897410,Unknown
2334340,Unknown
1279240,Unknown
339040,Unknown
1734680,Unknown
43190,Unknown
570840,Unknown
1574450,Unknown
931320,Unknown
1329540,Unknown
1694960,Unknown
1630920,Unknown
307090,Unknown
548480,Unknown
637410,Unknown
263480,Unknown
2180310,Unknown
19200,Unknown
2141690,Unknown
843390,Unknown
752480,Unknown
801910,Unknown
1277970,Unknown
881510,Unknown
762080,Unknown
1210260,Unknown
1806570,Unknown
477180,Unknown
1998040,Unknown
2226640,Unknown
403860,Unknown
447270,Unknown
294540,Unknown
555750,Unknown
368860,Unknown
617700,Unknown
1370570,Unknown
690980,Unknown
254370,Unknown
658890,Unknown
928950,Unknown
1914790,Unknown
1476520,Unknown
791380,Unknown
1971770,Unknown
201070,Unknown
574080,Unknown
458730,Unknown
1920490,Unknown
1609440,Unknown
1957910,Unknown
372750,Unknown
964070,Unknown
1590010,Unknown
2147310,Unknown
1541110,Unknown
1706980,Unknown
2057070,Unknown
1350540,Unknown
555660,Unknown
32610,Unknown
263420,Unknown
294530,Unknown
9040,Unknown
2433320,Unknown
591680,Unknown
331200,Unknown
1129210,Unknown
1629480,Unknown
725780,Unknown
1216220,Unknown
1410840,Unknown
1547380,Unknown
1271050,Unknown
951000,Unknown
928370,Unknown
1923080,Unknown
2664330,Unknown
366960,Unknown
646100,Unknown
428630,Unknown
640050,Unknown
1473640,Unknown
1966300,Unknown
1691480,Unknown
1568620,Unknown
1159560,Unknown
2084510,Unknown
691320,Unknown
1990270,Unknown
1100860,Unknown
32640,Unknown
299950,Unknown
1854050,Unknown
754850,Unknown
1256380,Unknown
977050,Unknown
1243880,Unknown
1043340,Unknown
1843090,Unknown
589460,Unknown
654660,Unknown
1413540,Unknown
317970,Unknown
2162780,Unknown
813700,Unknown
1552620,Unknown
448850,Unknown
1397110,Unknown
1116210,Unknown
1714420,Unknown
1549750,Unknown
991260,Unknown
1358710,Unknown
352790,Unknown
1931050,Unknown
1056330,Unknown
530240,Unknown
297450,Unknown
409320,Unknown
649580,Unknown
299050,Unknown
1922010,Unknown
314280,Unknown
1930640,Unknown
1426570,Unknown
910190,Unknown
1655410,Unknown
1116230,Unknown
1262460,Unknown
1277940,Unknown
2189750,Unknown
285670,Unknown
1535480,Unknown
1174690,Unknown
2221540,Unknown
393610,Unknown
585080,Unknown
448020,Unknown
654850,Unknown
1273390,Unknown
1202310,Unknown
456180,Unknown
1435660,Unknown
2233140,Unknown
342550,Unknown
811270,Unknown
311800,Unknown
1125870,Unknown
1122970,Unknown
1631850,Unknown
1298140,Unknown
397320,Unknown
372820,Unknown
321030,Unknown
379980,Unknown
1340910,Unknown
1039870,Unknown
1614780,Unknown
408650,Unknown
2055220,Unknown
1956600,Unknown
436320,Unknown
1776970,Unknown
926540,Unknown
1460830,Unknown
1732740,Unknown
1834620,Unknown
661000,Unknown
412050,Unknown
888790,Unknown
1436280,Unknown
717820,Unknown
1583880,Unknown
2128970,Unknown
1651870,Unknown
2188260,Unknown
1932180,Unknown
1707620,Unknown
744520,Unknown
1513740,Unknown
926810,Unknown
1636850,Unknown
1657810,Unknown
1985930,Unknown
874830,Unknown
875270,Unknown
1950470,Unknown
1382870,Unknown
1367970,Unknown
2553350,Unknown
547710,Unknown
586790,Unknown
541920,Unknown
1692240,Unknown
1573090,Unknown
363460,Unknown
859340,Unknown
1449140,Unknown
1715690,Unknown
1090250,Unknown
1224600,Unknown
696220,Unknown
1324730,Unknown
1536830,Unknown
787040,Unknown
1501110,Unknown
1823670,Unknown
799340,Unknown
2340190,Unknown
1276170,Unknown
480500,Unknown
2340,Unknown
286770,Unknown
976390,Unknown
1000410,Unknown
1031670,Unknown
1965840,Unknown
688480,Unknown
1563190,Unknown
1485970,Unknown
1649870,Unknown
2166310,Unknown
2122170,Unknown
331450,Unknown
427240,Unknown
541300,Unknown
2364570,Unknown
1748100,Unknown
1163910,Unknown
712190,Unknown
885730,Unknown
2237010,Unknown
428440,Unknown
1680440,Unknown
1940190,Unknown
1487120,Unknown
773390,Unknown
338710,Unknown
2072660,Unknown
780100,Unknown
1905020,Unknown
749780,Unknown
886220,Unknown
1495830,Unknown
1420850,Unknown
752900,Unknown
1509090,Unknown
1766010,Unknown
578210,Unknown
916930,Unknown
1144440,Unknown
313210,Unknown
1927030,Unknown
876460,Unknown
1827300,Unknown
2015610,Unknown
2195750,Unknown
2271200,Unknown
837590,Unknown
805270,Unknown
2461600,Unknown
1121680,Unknown
1172830,Unknown
1148400,Unknown
577410,Unknown
1278390,Unknown
2126500,Unknown
1387510,Unknown
1062070,Unknown
1706540,Unknown
2343850,Unknown
1589860,Unknown
2114860,Unknown
1343330,Unknown
1825990,Unknown
1968950,Unknown
1361050,Unknown
386290,Unknown
38430,Unknown
334540,Unknown
1660430,Unknown
1260400,Unknown
1423370,Unknown
1188540,Unknown
1447830,Unknown
296890,Unknown
941850,Unknown
312230,Unknown
380220,Unknown
789950,Unknown
1885090,Unknown
317060,Unknown
1437770,Unknown
2132510,Unknown
1854890,Unknown
1467360,Unknown
32770,Unknown
1305300,Unknown
2157680,Unknown
562410,Unknown
1574260,Unknown
1599910,Unknown
1024970,Unknown
1804130,Unknown
965640,Unknown
851950,Unknown
883100,Unknown
1032670,Unknown
2187570,Unknown
556780,Unknown
429490,Unknown
1345050,Unknown
705060,Unknown
1863400,Unknown
882860,Unknown
1879000,Unknown
1870970,Unknown
2565180,Unknown
2319390,Unknown
607210,Unknown
32650,Unknown
1693280,Unknown
283920,Unknown
2211730,Unknown
223490,Unknown
1489400,Unknown
1498250,Unknown
963220,Unknown
930620,Unknown
1458390,Unknown
621070,Unknown
1264500,Unknown
2129140,Unknown
1424120,Unknown
1754170,Unknown
1759340,Unknown
1640890,Unknown
370800,Unknown
444140,Unknown
446620,Unknown
528200,Unknown
2458530,Unknown
1458460,Unknown
952950,Unknown
1342790,Unknown
1097620,Unknown
975120,Unknown
2298140,Unknown
2342760,Unknown
886040,Unknown
1484100,Unknown
2354710,Unknown
935110,Unknown
1755110,Unknown
1499310,Unknown
2280220,Unknown
1500540,Unknown
1531020,Unknown
690200,Unknown
1107340,Unknown
13620,Unknown
771920,Unknown
1155870,Unknown
1608470,Unknown
664090,Unknown
414510,Unknown
552450,Unknown
873190,Unknown
515040,Unknown
1137910,Unknown
1071290,Unknown
1058060,Unknown
1665500,Unknown
1762270,Unknown
1223870,Unknown
1969620,Unknown
320790,Unknown
1697420,Unknown
1987040,Unknown
1812260,Unknown
2155710,Unknown
1819770,Unknown
1819210,Unknown
1779240,Unknown
1638870,Unknown
1841200,Unknown
2584470,Unknown
580940,Unknown
475090,Unknown
294700,Unknown
435420,Unknown
273580,Unknown
1913370,Unknown
1947500,Unknown
1303820,Unknown
1112690,Unknown
1111300,Unknown
1595710,Unknown
1503670,Unknown
1598160,Unknown
530960,Unknown
931700,Unknown
719200,Unknown
511440,Unknown
1074630,Unknown
2406950,Unknown
2309530,Unknown
1678410,Unknown
1522010,Unknown
1190780,Unknown
1428630,Unknown
1835790,Unknown
1880980,Unknown
814610,Unknown
575690,Unknown
434290,Unknown
379960,Unknown
1918970,Unknown
518720,Unknown
1016360,Unknown
1802980,Unknown
1140100,Unknown
1779650,Unknown
470130,Unknown
1708200,Unknown
2225080,Unknown
1361440,Unknown
397580,Unknown
1768790,Unknown
1250940,Unknown
1798470,Unknown
2206310,Unknown
1278710,Unknown
1397220,Unknown
870390,Unknown
562740,Unknown
494290,Unknown
493310,Unknown
359940,Unknown
1820560,Unknown
1527520,Unknown
1777830,Unknown
1101180,Unknown
1499800,Unknown
850330,Unknown
796440,Unknown
1404150,Unknown
1895230,Unknown
1159640,Unknown
1349120,Unknown
1422980,Unknown
1640080,Unknown
2180980,Unknown
1155830,Unknown
2231160,Unknown
610860,Unknown
974090,Unknown
2307120,Unknown
1394640,Unknown
987850,Unknown
1388370,Unknown
1528570,Unknown
939000,Unknown
1547160,Unknown
1571940,Unknown
1433330,Unknown
1269690,Unknown
1319460,Unknown
1533520,Unknown
2492050,Unknown
1190110,Unknown
567320,Unknown
1994510,Unknown
1600600,Unknown
1000860,Unknown
1495910,Unknown
2260960,Unknown
2519850,Unknown
404630,Unknown
460510,Unknown
301990,Unknown
629540,Unknown
1154830,Unknown
541200,Unknown
1330920,Unknown
1470670,Unknown
1777670,Unknown
1729420,Unknown
958320,Unknown
1533470,Unknown
656700,Unknown
427880,Unknown
569530,Unknown
1921130,Unknown
616680,Unknown
758730,Unknown
1181330,Unknown
2468540,Unknown
1650150,Unknown
904860,Unknown
2127590,Unknown
1721910,Unknown
2163600,Unknown
1566740,Unknown
1459260,Unknown
1791300,Unknown
828640,Unknown
438790,Unknown
1709510,Unknown
1550030,Unknown
2437430,Unknown
376760,Unknown
731720,Unknown
279920,Unknown
603130,Unknown
32660,Unknown
663110,Unknown
1913420,Unknown
2499470,Unknown
655730,Unknown
993110,Unknown
1606890,Unknown
1978460,Unknown
1952900,Unknown
1217930,Unknown
1071700,Unknown
1527260,Unknown
2050680,Unknown
1899810,Unknown
1291530,Unknown
1102780,Unknown
891510,Unknown
1742910,Unknown
1882750,Unknown
570230,Unknown
1686680,Unknown
712810,Unknown
364850,Unknown
1441340,Unknown
2112580,Unknown
1480190,Unknown
1564230,Unknown
1402780,Unknown
1925710,Unknown
1113850,Unknown
399100,Unknown
1814060,Unknown
2347360,Unknown
718030,Unknown
666310,Unknown
493320,Unknown
358190,Unknown
227800,Unknown
1785120,Unknown
635310,Unknown
417990,Unknown
678520,Unknown
2360710,Unknown
1169760,Unknown
1092050,Unknown
1408860,Unknown
1425730,Unknown
867400,Unknown
1765780,Unknown
1427890,Unknown
1044820,Unknown
1099450,Unknown
1397940,Unknown
1051840,Unknown
684720,Unknown
860260,Unknown
626200,Unknown
1421140,Unknown
1441210,Unknown
2421690,Unknown
1149090,Unknown
1605640,Unknown
1777110,Unknown
1766310,Unknown
1417320,Unknown
511190,Unknown
294710,Unknown
661740,Unknown
409340,Unknown
292060,Unknown
2183240,Unknown
273600,Unknown
37700,Unknown
364940,Unknown
290060,Unknown
65710,Unknown
559620,Unknown
1572150,Unknown
1825380,Unknown
1077210,Unknown
1091590,Unknown
2151820,Unknown
573110,Unknown
1365030,Unknown
1713190,Unknown
1383630,Unknown
1167320,Unknown
1546440,Unknown
1205260,Unknown
1524630,Unknown
1325870,Unknown
857450,Unknown
433900,Unknown
795160,Unknown
1481580,Unknown
1200290,Unknown
735410,Unknown
2117450,Unknown
2310590,Unknown
2140150,Unknown
2093110,Unknown
1113680,Unknown
1981530,Unknown
1519610,Unknown
1394160,Unknown
259720,Unknown
1687430,Unknown
2294290,Unknown
375330,Unknown
493820,Unknown
873930,Unknown
294690,Unknown
276340,Unknown
992730,Unknown
327880,Unknown
567670,Unknown
1985820,Unknown
1978750,Unknown
1296010,Unknown
1455380,Unknown
1306790,Unknown
1844060,Unknown
1341210,Unknown
1621560,Unknown
1269930,Unknown
350600,Unknown
379420,Unknown
843250,Unknown
1970510,Unknown
1436220,Unknown
1465160,Unknown
1540140,Unknown
1351720,Unknown
2176540,Unknown
1986930,Unknown
1330690,Unknown
1297430,Unknown
1216590,Unknown
2635460,Unknown
1334110,Unknown
697850,Unknown
568860,Unknown
2184150,Unknown
358410,Unknown
468800,Unknown
2084940,Unknown
2010370,Unknown
733740,Unknown
828580,Unknown
685690,Unknown
301840,Unknown
1856030,Unknown
1150990,Unknown
1437050,Unknown
1384320,Unknown
1055610,Unknown
1226530,Unknown
501860,Unknown
725280,Unknown
329770,Unknown
976780,Unknown
858940,Unknown
377980,Unknown
919200,Unknown
1324630,Unknown
1801560,Unknown
1562060,Unknown
1359850,Unknown
2127990,Unknown
1171270,Unknown
1215260,Unknown
1517190,Unknown
882980,Unknown
1682420,Unknown
1853810,Unknown
2085910,Unknown
1020410,Unknown
723350,Unknown
2235350,Unknown
2398760,Unknown
293720,Unknown
2427470,Unknown
1409200,Unknown
1827690,Unknown
416020,Unknown
312650,Unknown
347720,Unknown
546390,Unknown
2005810,Unknown
1655430,Unknown
1232610,Unknown
1604280,Unknown
731250,Unknown
771810,Unknown
1427800,Unknown
605160,Unknown
1922550,Unknown
1394520,Unknown
433600,Unknown
926210,Unknown
1085010,Unknown
898460,Unknown
1227160,Unknown
1960710,Unknown
1353830,Unknown
1801470,Unknown
1697630,Unknown
1339290,Unknown
1379640,Unknown
923530,Unknown
1990280,Unknown
653920,Unknown
2094180,Unknown
1759990,Unknown
1807430,Unknown
787650,Unknown
932870,Unknown
1348880,Unknown
1463080,Unknown
982440,Unknown
1721830,Unknown
1884050,Unknown
1967340,Unknown
1369410,Unknown
1699380,Unknown
263640,Unknown
2192840,Unknown
2536130,Unknown
1609570,Unknown
700480,Unknown
837600,Unknown
639270,Unknown
639130,Unknown
2452220,Unknown
1789270,Unknown
1065850,Unknown
1651950,Unknown
1051890,Unknown
668320,Unknown
1148560,Unknown
1963450,Unknown
1274540,Unknown
510930,Unknown
892650,Unknown
2294280,Unknown
745340,Unknown
843050,Unknown
1585040,Unknown
2095560,Unknown
1935240,Unknown
385700,Unknown
1462580,Unknown
1036920,Unknown
1536000,Unknown
987950,Unknown
1742840,Unknown
771400,Unknown
1560510,Unknown
1729840,Unknown
1692470,Unknown
1258140,Unknown
743380,Unknown
547930,Unknown
376770,Unknown
595100,Unknown
1523510,Unknown
703310,Unknown
1963510,Unknown
1117350,Unknown
590970,Unknown
750990,Unknown
1558830,Unknown
2383990,Unknown
1592290,Unknown
750470,Unknown
371180,Unknown
2307430,Unknown
1540570,Unknown
1257250,Unknown
2417160,Unknown
1199910,Unknown
1234260,Unknown
1251300,Unknown
1023980,Unknown
977390,Unknown
614030,Unknown
1959840,Unknown
365760,Unknown
763490,Unknown
2466090,Unknown
2221740,Unknown
1300790,Unknown
1697680,Unknown
1276490,Unknown
1264420,Unknown
1427510,Unknown
1413170,Unknown
598030,Unknown
1987440,Unknown
1413490,Unknown
1548510,Unknown
1202830,Unknown
2315800,Unknown
785150,Unknown
894330,Unknown
1965670,Unknown
1452080,Unknown
1228920,Unknown
2267350,Unknown
1887490,Unknown
1912710,Unknown
1491910,Unknown
704000,Unknown
370600,Unknown
759540,Unknown
552140,Unknown
565550,Unknown
2559270,Unknown
347170,Unknown
529910,Unknown
521950,Unknown
2009100,Unknown
2027330,Unknown
997560,Unknown
1288430,Unknown
1077340,Unknown
1056970,Unknown
611300,Unknown
1640300,Unknown
1092400,Unknown
1902050,Unknown
548240,Unknown
984610,Unknown
897040,Unknown
995470,Unknown
2137090,Unknown
1273720,Unknown
391650,Unknown
2372080,Unknown
1463020,Unknown
2634420,Unknown
2419430,Unknown
1820810,Unknown
1729820,Unknown
1400150,Unknown
1967450,Unknown
946090,Unknown
1626710,Unknown
1653790,Unknown
1293190,Unknown
1853970,Unknown
1443250,Unknown
1600670,Unknown
1234500,Unknown
842560,Unknown
870100,Unknown
2251870,Unknown
357840,Unknown
351820,Unknown
1306970,Unknown
1949370,Unknown
295770,Unknown
294670,Unknown
2020670,Unknown
1291680,Unknown
1607400,Unknown
1867580,Unknown
1662010,Unknown
1311570,Unknown
704020,Unknown
1208770,Unknown
1584840,Unknown
1243200,Unknown
1656640,Unknown
1428470,Unknown
1121710,Unknown
1533610,Unknown
2072830,Unknown
773330,Unknown
489160,Unknown
976120,Unknown
951570,Unknown
2559820,Unknown
1423010,Unknown
1496710,Unknown
874700,Unknown
2203030,Unknown
1075980,Unknown
1256690,Unknown
1518380,Unknown
1923860,Unknown
1878050,Unknown
1737640,Unknown
1884030,Unknown
1643530,Unknown
1674490,Unknown
1186100,Unknown
1409540,Unknown
556440,Unknown
697010,Unknown
751240,Unknown
1124600,Unknown
2328500,Unknown
1796840,Unknown
1376010,Unknown
2516430,Unknown
374510,Unknown
1683000,Unknown
280890,Unknown
448060,Unknown
257770,Unknown
2094250,Unknown
382360,Unknown
685680,Unknown
1265800,Unknown
1931020,Unknown
1766230,Unknown
1964140,Unknown
1887260,Unknown
1801220,Unknown
1977960,Unknown
775620,Unknown
1396260,Unknown
1706570,Unknown
1689190,Unknown
1510570,Unknown
1846330,Unknown
1051270,Unknown
1955980,Unknown
1470060,Unknown
810800,Unknown
746660,Unknown
759060,Unknown
1373380,Unknown
534920,Unknown
937870,Unknown
634150,Unknown
1698110,Unknown
1927600,Unknown
1451440,Unknown
2296980,Unknown
930030,Unknown
1626680,Unknown
2472970,Unknown
1395080,Unknown
1712570,Unknown
559900,Unknown
1516950,Unknown
1154420,Unknown
880800,Unknown
2094420,Unknown
1955000,Unknown
1590150,Unknown
1772950,Unknown
1639340,Unknown
2122210,Unknown
764590,Unknown
329640,Unknown
1903530,Unknown
567370,Unknown
2276850,Unknown
2153780,Unknown
1968710,Unknown
531270,Unknown
274130,Unknown
1440470,Unknown
1557840,Unknown
1429350,Unknown
1073870,Unknown
1705030,Unknown
1251750,Unknown
1280370,Unknown
1530720,Unknown
1135910,Unknown
594050,Unknown
741990,Unknown
299840,Unknown
589740,Unknown
682100,Unknown
2550460,Unknown
1423270,Unknown
2324750,Unknown
1477120,Unknown
2384900,Unknown
1834640,Unknown
2120830,Unknown
1364890,Unknown
2113440,Unknown
976240,Unknown
1178180,Unknown
1667170,Unknown
2124810,Unknown
2140410,Unknown
350620,Unknown
1528020,Unknown
435250,Unknown
2242100,Unknown
1481440,Unknown
552460,Unknown
273570,Unknown
758090,Unknown
2410750,Unknown
1344440,Unknown
2102680,Unknown
1156120,Unknown
1336430,Unknown
1296970,Unknown
1279280,Unknown
854770,Unknown
1422410,Unknown
1304350,Unknown
1192890,Unknown
1426280,Unknown
1854980,Unknown
985080,Unknown
1074080,Unknown
405010,Unknown
1319690,Unknown
2077170,Unknown
1548620,Unknown
1582720,Unknown
450740,Unknown
783450,Unknown
668980,Unknown
1756180,Unknown
911580,Unknown
823530,Unknown
1795620,Unknown
1492430,Unknown
1412560,Unknown
1122870,Unknown
1287150,Unknown
1090470,Unknown
1930140,Unknown
1829010,Unknown
2088120,Unknown
1144250,Unknown
1508570,Unknown
1888210,Unknown
1561480,Unknown
708830,Unknown
1304800,Unknown
1387060,Unknown
1418610,Unknown
810540,Unknown
1409260,Unknown
2212660,Unknown
1857900,Unknown
346920,Unknown
1771210,Unknown
1886850,Unknown
514140,Unknown
294580,Unknown
338300,Unknown
731590,Unknown
1878920,Unknown
318950,Unknown
2089110,Unknown
817230,Unknown
2234150,Unknown
2272250,Unknown
2348170,Unknown
2061230,Unknown
598440,Unknown
446120,Unknown
2372380,Unknown
1421490,Unknown
1579880,Unknown
1535900,Unknown
668840,Unknown
1563550,Unknown
1532830,Unknown
2213450,Unknown
1513840,Unknown
1073130,Unknown
1220100,Unknown
352960,Unknown
1333700,Unknown
1403280,Unknown
1346770,Unknown
1596440,Unknown
1449000,Unknown
1593490,Unknown
965590,Unknown
535380,Unknown
376750,Unknown
1339110,Unknown
1793020,Unknown
696650,Unknown
569630,Unknown
1692520,Unknown
1831550,Unknown
1646390,Unknown
1848650,Unknown
949450,Unknown
2297130,Unknown
975240,Unknown
1351580,Unknown
1000900,Unknown
1602460,Unknown
1985950,Unknown
1448400,Unknown
1466550,Unknown
1501540,Unknown
1531460,Unknown
1514910,Unknown
1433540,Unknown
1509050,Unknown
1456490,Unknown
1578710,Unknown
1941180,Unknown
1941890,Unknown
2391300,Unknown
2587930,Unknown
2264400,Unknown
1043870,Unknown
1983330,Unknown
2207520,Unknown
2534670,Unknown
2159450,Unknown
2302670,Unknown
2167790,Unknown
2558800,Unknown
2304130,Unknown
1347310,Unknown
533320,Unknown
317020,Unknown
2234060,Unknown
604770,Unknown
1665260,Unknown
294720,Unknown
517670,Unknown
2321180,Unknown
543390,Unknown
1636030,Unknown
644640,Unknown
617660,Unknown
2026870,Unknown
1762510,Unknown
1348400,Unknown
2179720,Unknown
1044930,Unknown
1295220,Unknown
2011860,Unknown
1525890,Unknown
1019590,Unknown
1944250,Unknown
987020,Unknown
1782740,Unknown
649970,Unknown
2025830,Unknown
1588650,Unknown
382250,Unknown
985530,Unknown
618690,Unknown
1453940,Unknown
531530,Unknown
820530,Unknown
786910,Unknown
1224380,Unknown
1363390,Unknown
598740,Unknown
1972550,Unknown
664350,Unknown
1807590,Unknown
1922980,Unknown
1528300,Unknown
1980440,Unknown
958480,Unknown
1475600,Unknown
1533970,Unknown
1771000,Unknown
1850240,Unknown
1769380,Unknown
1455490,Unknown
1609300,Unknown
374990,Unknown
2498870,Unknown
948120,Unknown
1650300,Unknown
1889440,Unknown
1662270,Unknown
372740,Unknown
1443030,Unknown
1322010,Unknown
1137490,Unknown
2180180,Unknown
1868240,Unknown
2205260,Unknown
1774770,Unknown
640300,Unknown
1749200,Unknown
1763510,Unknown
837040,Unknown
2266930,Unknown
557750,Unknown
1247290,Unknown
2435900,Unknown
746140,Unknown
1824960,Unknown
723390,Unknown
1718400,Unknown
1909030,Unknown
1730750,Unknown
1367220,Unknown
1860370,Unknown
1451970,Unknown
1171260,Unknown
1127170,Unknown
1545600,Unknown
1295390,Unknown
1355780,Unknown
638130,Unknown
421190,Unknown
1341160,Unknown
1510580,Unknown
1090800,Unknown
879000,Unknown
647590,Unknown
1187330,Unknown
1094530,Unknown
1275880,Unknown
1751850,Unknown
1571330,Unknown
1347350,Unknown
683000,Unknown
790750,Unknown
882150,Unknown
1586370,Unknown
1103800,Unknown
1012410,Unknown
2382410,Unknown
1573330,Unknown
1861310,Unknown
1534050,Unknown
510570,Unknown
1464050,Unknown
414770,Unknown
920450,Unknown
1235570,Unknown
1596330,Unknown
793560,Unknown
2209010,Unknown
1966450,Unknown
2266010,Unknown
1185520,Unknown
1300160,Unknown
1327450,Unknown
1601260,Unknown
1808890,Unknown
2216560,Unknown
779610,Unknown
2317870,Unknown
688350,Unknown
1198810,Unknown
1885120,Unknown
351810,Unknown
1746520,Unknown
438260,Unknown
1688340,Unknown
1786810,Unknown
1619820,Unknown
2392070,Unknown
925010,Unknown
2130500,Unknown
2248880,Unknown
2116150,Unknown
2529210,Unknown
1239800,Unknown
2366080,Unknown
722750,Unknown
601380,Unknown
595120,Unknown
1945590,Unknown
2271980,Unknown
579820,Unknown
717790,Unknown
365020,Unknown
2242710,Unknown
1210930,Unknown
1866110,Unknown
1685510,Unknown
942390,Unknown
1526120,Unknown
1604780,Unknown
1261130,Unknown
1337100,Unknown
1142220,Unknown
1034060,Unknown
1699860,Unknown
1829650,Unknown
1444920,Unknown
1128140,Unknown
1188250,Unknown
1066180,Unknown
1789650,Unknown
1600780,Unknown
1238680,Unknown
1587910,Unknown
1543340,Unknown
1460510,Unknown
1415830,Unknown
897300,Unknown
1543520,Unknown
1088950,Unknown
1893260,Unknown
2599900,Unknown
1749360,Unknown
787550,Unknown
1777730,Unknown
1473270,Unknown
2074490,Unknown
1377030,Unknown
2145960,Unknown
1731690,Unknown
2061530,Unknown
2099940,Unknown
1177950,Unknown
2234550,Unknown
1519570,Unknown
1252510,Unknown
739270,Unknown
2256650,Unknown
1725560,Unknown
1724630,Unknown
1366390,Unknown
1788620,Unknown
2205070,Unknown
1523900,Unknown
654950,Unknown
1046490,Unknown
1864210,Unknown
694070,Unknown
1769930,Unknown
1721620,Unknown
1751400,Unknown
2255080,Unknown
2194950,Unknown
1807660,Unknown
2189620,Unknown
1728300,Unknown
1172430,Unknown
1600880,Unknown
2128330,Unknown
1142850,Unknown
1730020,Unknown
2294880,Unknown
2207590,Unknown
2147710,Unknown
2658590,Unknown
348810,Unknown
2154730,Unknown
880200,Unknown
2358790,Unknown
641910,Unknown
1964870,Unknown
509770,Unknown
368600,Unknown
503340,Unknown
2176850,Unknown
2085920,Unknown
1647420,Unknown
321060,Unknown
490490,Unknown
384960,Unknown
1996210,Unknown
714800,Unknown
1886070,Unknown
1604380,Unknown
1226880,Unknown
1678090,Unknown
1258800,Unknown
1263220,Unknown
2272950,Unknown
2374010,Unknown
2395260,Unknown
1902120,Unknown
1352020,Unknown
1151680,Unknown
1203650,Unknown
1376580,Unknown
1435970,Unknown
1089780,Unknown
1148810,Unknown
1340640,Unknown
831660,Unknown
357690,Unknown
1280100,Unknown
750210,Unknown
2490760,Unknown
2318920,Unknown
401250,Unknown
1459510,Unknown
986480,Unknown
643970,Unknown
1136420,Unknown
706440,Unknown
1759930,Unknown
1462700,Unknown
2058220,Unknown
2066610,Unknown
452650,Unknown
2153600,Unknown
914500,Unknown
2059390,Unknown
1860160,Unknown
1355590,Unknown
1687130,Unknown
1729920,Unknown
1336800,Unknown
2071060,Unknown
1440910,Unknown
1570480,Unknown
1364000,Unknown
499230,Unknown
1965020,Unknown
1854540,Unknown
1680280,Unknown
1637570,Unknown
2241540,Unknown
1076130,Unknown
1645770,Unknown
885630,Unknown
2429040,Unknown
1871090,Unknown
2011480,Unknown
1370470,Unknown
1395280,Unknown
1939770,Unknown
31300,Unknown
2115400,Unknown
753990,Unknown
725640,Unknown
1828880,Unknown
1240460,Unknown
1187870,Unknown
2456690,Unknown
2276550,Unknown
2068400,Unknown
2091520,Unknown
693830,Unknown
637330,Unknown
1496310,Unknown
501950,Unknown
514150,Unknown
2215270,Unknown
715690,Unknown
2274510,Unknown
1646350,Unknown
596240,Unknown
1627850,Unknown
1573110,Unknown
997000,Unknown
1445120,Unknown
1258730,Unknown
1725480,Unknown
2018270,Unknown
1348760,Unknown
1051290,Unknown
1350430,Unknown
1257930,Unknown
1937160,Unknown
1599000,Unknown
1565660,Unknown
1058560,Unknown
1352680,Unknown
700240,Unknown
747690,Unknown
1310970,Unknown
1739880,Unknown
1410110,Unknown
666590,Unknown
1820380,Unknown
1879970,Unknown
1690990,Unknown
1051250,Unknown
1808700,Unknown
937530,Unknown
1222870,Unknown
1872870,Unknown
2618420,Unknown
2082510,Unknown
1882550,Unknown
388430,Unknown
296010,Unknown
1950140,Unknown
1720510,Unknown
1748340,Unknown
1510380,Unknown
809500,Unknown
2473750,Unknown
2489300,Unknown
2512280,Unknown
958280,Unknown
1392660,Unknown
1505720,Unknown
2315140,Unknown
2631020,Unknown
2214030,Unknown
1758340,Unknown
2166260,Unknown
1506940,Unknown
2001140,Unknown
463870,Unknown
1309760,Unknown
1280210,Unknown
1356070,Unknown
2120880,Unknown
855970,Unknown
1995800,Unknown
1237050,Unknown
1322280,Unknown
1199620,Unknown
2249250,Unknown
1012640,Unknown
1265070,Unknown
1470650,Unknown
1430810,Unknown
1744610,Unknown
2110930,Unknown
1912480,Unknown
793510,Unknown
1453200,Unknown
1896190,Unknown
1882330,Unknown
1949130,Unknown
1389980,Unknown
2105400,Unknown
2321690,Unknown
1504260,Unknown
